"resourceId","tipo editorial","idioma","ruta","slug","canonical","alternates/hreflang","título SEO","H1","meta description","estado de indexación previsto","PDF asociado","existencia del archivo","idioma del PDF","estado HTTP esperado","autor","revisor","datePublished","dateModified","fuentes","DOI","estado de revisión editorial"
"glossary-term-21","Guía técnica","es","/es/glosario/directiva-ue-2020-2184","directiva-ue-2020-2184","https://aquaverify.com/es/glosario/directiva-ue-2020-2184","x-default=https://aquaverify.com/en/glossary/directiva-ue-2020-2184; en=https://aquaverify.com/en/glossary/directiva-ue-2020-2184; es=https://aquaverify.com/es/glosario/directiva-ue-2020-2184; fr=https://aquaverify.com/fr/glossaire/directiva-ue-2020-2184; it=https://aquaverify.com/it/glossario/directiva-ue-2020-2184; ca=https://aquaverify.com/ca/glossari/directiva-ue-2020-2184","Directiva (UE) 2020/2184 | Glosario AquaVerify","Directiva (UE) 2020/2184","Norma europea sobre la calidad de las aguas destinadas al consumo humano. Refuerza el enfoque basado en riesgo y contempla el uso de colífagos somáticos en evaluación de tratamientos cuando aplica.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-21","Guide technique","fr","/fr/glossaire/directiva-ue-2020-2184","directiva-ue-2020-2184","https://aquaverify.com/fr/glossaire/directiva-ue-2020-2184","x-default=https://aquaverify.com/en/glossary/directiva-ue-2020-2184; en=https://aquaverify.com/en/glossary/directiva-ue-2020-2184; es=https://aquaverify.com/es/glosario/directiva-ue-2020-2184; fr=https://aquaverify.com/fr/glossaire/directiva-ue-2020-2184; it=https://aquaverify.com/it/glossario/directiva-ue-2020-2184; ca=https://aquaverify.com/ca/glossari/directiva-ue-2020-2184","Directiva (UE) 2020/2184 | Glossaire AquaVerify","Directiva (UE) 2020/2184","La Directive (UE) 2020/2184 encadre la qualité des eaux destinées à la consommation humaine. Elle renforce l’approche fondée sur le risque et prévoit les coliphages somatiques dans l’évaluation des traitements lorsque cela s’applique.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-21","Guida tecnica","it","/it/glossario/directiva-ue-2020-2184","directiva-ue-2020-2184","https://aquaverify.com/it/glossario/directiva-ue-2020-2184","x-default=https://aquaverify.com/en/glossary/directiva-ue-2020-2184; en=https://aquaverify.com/en/glossary/directiva-ue-2020-2184; es=https://aquaverify.com/es/glosario/directiva-ue-2020-2184; fr=https://aquaverify.com/fr/glossaire/directiva-ue-2020-2184; it=https://aquaverify.com/it/glossario/directiva-ue-2020-2184; ca=https://aquaverify.com/ca/glossari/directiva-ue-2020-2184","Directiva (UE) 2020/2184 | Glossario AquaVerify","Directiva (UE) 2020/2184","La Direttiva (UE) 2020/2184 disciplina la qualità delle acque destinate al consumo umano. Rafforza l’approccio basato sul rischio e considera i colifagi somatici nella valutazione dei trattamenti quando applicabile.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-21","Guia tècnica","ca","/ca/glossari/directiva-ue-2020-2184","directiva-ue-2020-2184","https://aquaverify.com/ca/glossari/directiva-ue-2020-2184","x-default=https://aquaverify.com/en/glossary/directiva-ue-2020-2184; en=https://aquaverify.com/en/glossary/directiva-ue-2020-2184; es=https://aquaverify.com/es/glosario/directiva-ue-2020-2184; fr=https://aquaverify.com/fr/glossaire/directiva-ue-2020-2184; it=https://aquaverify.com/it/glossario/directiva-ue-2020-2184; ca=https://aquaverify.com/ca/glossari/directiva-ue-2020-2184","Directiva (UE) 2020/2184 | Glossari AquaVerify","Directiva (UE) 2020/2184","La Directiva (UE) 2020/2184 regula la qualitat de les aigües destinades al consum humà. Reforça l’enfocament basat en risc i contempla colífags somàtics en l’avaluació de tractaments quan aplica.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-25","Technical guide","en","/en/glossary/iso-10705-1","iso-10705-1","https://aquaverify.com/en/glossary/iso-10705-1","x-default=https://aquaverify.com/en/glossary/iso-10705-1; en=https://aquaverify.com/en/glossary/iso-10705-1; es=https://aquaverify.com/es/glosario/iso-10705-1; fr=https://aquaverify.com/fr/glossaire/iso-10705-1; it=https://aquaverify.com/it/glossario/iso-10705-1; ca=https://aquaverify.com/ca/glossari/iso-10705-1","ISO 10705-1 | Glossary AquaVerify","ISO 10705-1","ISO 10705-1 is part of the ISO 10705 series and focuses on methods for F-specific RNA coliphages, according to the applicable scope and version.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-25","Guía técnica","es","/es/glosario/iso-10705-1","iso-10705-1","https://aquaverify.com/es/glosario/iso-10705-1","x-default=https://aquaverify.com/en/glossary/iso-10705-1; en=https://aquaverify.com/en/glossary/iso-10705-1; es=https://aquaverify.com/es/glosario/iso-10705-1; fr=https://aquaverify.com/fr/glossaire/iso-10705-1; it=https://aquaverify.com/it/glossario/iso-10705-1; ca=https://aquaverify.com/ca/glossari/iso-10705-1","ISO 10705-1 | Glosario AquaVerify","ISO 10705-1","Norma de la serie ISO 10705 centrada en métodos para colífagos F-específicos de ARN, según alcance y versión aplicable.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-25","Guide technique","fr","/fr/glossaire/iso-10705-1","iso-10705-1","https://aquaverify.com/fr/glossaire/iso-10705-1","x-default=https://aquaverify.com/en/glossary/iso-10705-1; en=https://aquaverify.com/en/glossary/iso-10705-1; es=https://aquaverify.com/es/glosario/iso-10705-1; fr=https://aquaverify.com/fr/glossaire/iso-10705-1; it=https://aquaverify.com/it/glossario/iso-10705-1; ca=https://aquaverify.com/ca/glossari/iso-10705-1","ISO 10705-1 | Glossaire AquaVerify","ISO 10705-1","ISO 10705-1 fait partie de la série ISO 10705 et porte sur les méthodes relatives aux coliphages F-spécifiques ARN selon le champ et la version applicables.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-25","Guida tecnica","it","/it/glossario/iso-10705-1","iso-10705-1","https://aquaverify.com/it/glossario/iso-10705-1","x-default=https://aquaverify.com/en/glossary/iso-10705-1; en=https://aquaverify.com/en/glossary/iso-10705-1; es=https://aquaverify.com/es/glosario/iso-10705-1; fr=https://aquaverify.com/fr/glossaire/iso-10705-1; it=https://aquaverify.com/it/glossario/iso-10705-1; ca=https://aquaverify.com/ca/glossari/iso-10705-1","ISO 10705-1 | Glossario AquaVerify","ISO 10705-1","ISO 10705-1 fa parte della serie ISO 10705 e riguarda metodi per colifagi F-specifici a RNA secondo campo di applicazione e versione applicabile.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-25","Guia tècnica","ca","/ca/glossari/iso-10705-1","iso-10705-1","https://aquaverify.com/ca/glossari/iso-10705-1","x-default=https://aquaverify.com/en/glossary/iso-10705-1; en=https://aquaverify.com/en/glossary/iso-10705-1; es=https://aquaverify.com/es/glosario/iso-10705-1; fr=https://aquaverify.com/fr/glossaire/iso-10705-1; it=https://aquaverify.com/it/glossario/iso-10705-1; ca=https://aquaverify.com/ca/glossari/iso-10705-1","ISO 10705-1 | Glossari AquaVerify","ISO 10705-1","ISO 10705-1 forma part de la sèrie ISO 10705 i se centra en mètodes per a colífags F-específics d’ARN segons l’abast i la versió aplicables.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-26","Technical guide","en","/en/glossary/iso-10705-2","iso-10705-2","https://aquaverify.com/en/glossary/iso-10705-2","x-default=https://aquaverify.com/en/glossary/iso-10705-2; en=https://aquaverify.com/en/glossary/iso-10705-2; es=https://aquaverify.com/es/glosario/iso-10705-2; fr=https://aquaverify.com/fr/glossaire/iso-10705-2; it=https://aquaverify.com/it/glossario/iso-10705-2; ca=https://aquaverify.com/ca/glossari/iso-10705-2","ISO 10705-2 | Glossary AquaVerify","ISO 10705-2","ISO 10705-2 specifies a method for detecting and enumerating somatic coliphages by incubating the sample with a suitable host strain.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-26","Guía técnica","es","/es/glosario/iso-10705-2","iso-10705-2","https://aquaverify.com/es/glosario/iso-10705-2","x-default=https://aquaverify.com/en/glossary/iso-10705-2; en=https://aquaverify.com/en/glossary/iso-10705-2; es=https://aquaverify.com/es/glosario/iso-10705-2; fr=https://aquaverify.com/fr/glossaire/iso-10705-2; it=https://aquaverify.com/it/glossario/iso-10705-2; ca=https://aquaverify.com/ca/glossari/iso-10705-2","ISO 10705-2 | Glosario AquaVerify","ISO 10705-2","Norma que especifica un método para la detección y enumeración de colífagos somáticos mediante incubación de la muestra con una cepa huésped adecuada.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-26","Guide technique","fr","/fr/glossaire/iso-10705-2","iso-10705-2","https://aquaverify.com/fr/glossaire/iso-10705-2","x-default=https://aquaverify.com/en/glossary/iso-10705-2; en=https://aquaverify.com/en/glossary/iso-10705-2; es=https://aquaverify.com/es/glosario/iso-10705-2; fr=https://aquaverify.com/fr/glossaire/iso-10705-2; it=https://aquaverify.com/it/glossario/iso-10705-2; ca=https://aquaverify.com/ca/glossari/iso-10705-2","ISO 10705-2 | Glossaire AquaVerify","ISO 10705-2","ISO 10705-2 spécifie une méthode de détection et de dénombrement des coliphages somatiques par incubation de l’échantillon avec une souche hôte appropriée.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-26","Guida tecnica","it","/it/glossario/iso-10705-2","iso-10705-2","https://aquaverify.com/it/glossario/iso-10705-2","x-default=https://aquaverify.com/en/glossary/iso-10705-2; en=https://aquaverify.com/en/glossary/iso-10705-2; es=https://aquaverify.com/es/glosario/iso-10705-2; fr=https://aquaverify.com/fr/glossaire/iso-10705-2; it=https://aquaverify.com/it/glossario/iso-10705-2; ca=https://aquaverify.com/ca/glossari/iso-10705-2","ISO 10705-2 | Glossario AquaVerify","ISO 10705-2","ISO 10705-2 specifica un metodo per rilevare ed enumerare colifagi somatici incubando il campione con un ceppo ospite adeguato.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-26","Guia tècnica","ca","/ca/glossari/iso-10705-2","iso-10705-2","https://aquaverify.com/ca/glossari/iso-10705-2","x-default=https://aquaverify.com/en/glossary/iso-10705-2; en=https://aquaverify.com/en/glossary/iso-10705-2; es=https://aquaverify.com/es/glosario/iso-10705-2; fr=https://aquaverify.com/fr/glossaire/iso-10705-2; it=https://aquaverify.com/it/glossario/iso-10705-2; ca=https://aquaverify.com/ca/glossari/iso-10705-2","ISO 10705-2 | Glossari AquaVerify","ISO 10705-2","ISO 10705-2 especifica un mètode per detectar i enumerar colífags somàtics incubant la mostra amb una soca hoste adequada.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-28","Technical guide","en","/en/glossary/iso-19458","iso-19458","https://aquaverify.com/en/glossary/iso-19458","x-default=https://aquaverify.com/en/glossary/iso-19458; en=https://aquaverify.com/en/glossary/iso-19458; es=https://aquaverify.com/es/glosario/iso-19458; fr=https://aquaverify.com/fr/glossaire/iso-19458; it=https://aquaverify.com/it/glossario/iso-19458; ca=https://aquaverify.com/ca/glossari/iso-19458","ISO 19458 | Glossary AquaVerify","ISO 19458","ISO 19458 is a reference standard for microbiological water sampling planning, sampling procedures, transport, handling and storage before analysis begins.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-28","Guía técnica","es","/es/glosario/iso-19458","iso-19458","https://aquaverify.com/es/glosario/iso-19458","x-default=https://aquaverify.com/en/glossary/iso-19458; en=https://aquaverify.com/en/glossary/iso-19458; es=https://aquaverify.com/es/glosario/iso-19458; fr=https://aquaverify.com/fr/glossaire/iso-19458; it=https://aquaverify.com/it/glossario/iso-19458; ca=https://aquaverify.com/ca/glossari/iso-19458","ISO 19458 | Glosario AquaVerify","ISO 19458","Norma de referencia para planificación del muestreo microbiológico de agua, procedimientos de toma, transporte, manejo y almacenamiento hasta el inicio del análisis.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-28","Guide technique","fr","/fr/glossaire/iso-19458","iso-19458","https://aquaverify.com/fr/glossaire/iso-19458","x-default=https://aquaverify.com/en/glossary/iso-19458; en=https://aquaverify.com/en/glossary/iso-19458; es=https://aquaverify.com/es/glosario/iso-19458; fr=https://aquaverify.com/fr/glossaire/iso-19458; it=https://aquaverify.com/it/glossario/iso-19458; ca=https://aquaverify.com/ca/glossari/iso-19458","ISO 19458 | Glossaire AquaVerify","ISO 19458","ISO 19458 est une norme de référence pour la planification du prélèvement microbiologique de l’eau, les procédures de prélèvement, le transport, la manipulation et le stockage avant analyse.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
